Index,UniProt_Accession,Protein.Start,Gene,Entry.Name,parameters,values,model
P14618_342,P14618,342,PKM,KPYM_HUMAN,RSS,0.04511158034362946,nonlinear fitting
P14618_391,P14618,391,PKM,KPYM_HUMAN,A,1.0077632910038126,nonlinear fitting
P14618_391,P14618,391,PKM,KPYM_HUMAN,B,0.7279641908088003,nonlinear fitting
P14618_391,P14618,391,PKM,KPYM_HUMAN,Kd,0.20067470823052883,nonlinear fitting
P14618_391,P14618,391,PKM,KPYM_HUMAN,RSS,0.0059122448783084,nonlinear fitting
P14618_468,P14618,468,PKM,KPYM_HUMAN,A,1.0052181214118179,nonlinear fitting
P14618_468,P14618,468,PKM,KPYM_HUMAN,B,0.8858211796900312,nonlinear fitting
P14618_468,P14618,468,PKM,KPYM_HUMAN,Kd,0.4920400192561481,nonlinear fitting
P14618_468,P14618,468,PKM,KPYM_HUMAN,RSS,0.02738312154920098,nonlinear fitting
P14618_93,P14618,93,PKM,KPYM_HUMAN,A,0.976106459097208,nonlinear fitting
P14618_93,P14618,93,PKM,KPYM_HUMAN,B,0.7104556701756879,nonlinear fitting
P14618_93,P14618,93,PKM,KPYM_HUMAN,Kd,0.03985928918029189,nonlinear fitting
P14618_93,P14618,93,PKM,KPYM_HUMAN,RSS,0.008434562558686453,nonlinear fitting
P14618_95,P14618,95,PKM,KPYM_HUMAN,A,1.0074798241972263,nonlinear fitting
P14618_95,P14618,95,PKM,KPYM_HUMAN,B,0.46111275102135235,nonlinear fitting
P14618_95,P14618,95,PKM,KPYM_HUMAN,Kd,0.08238413299254997,nonlinear fitting
P14618_95,P14618,95,PKM,KPYM_HUMAN,RSS,0.004170702008707591,nonlinear fitting
P14618_97,P14618,97,PKM,KPYM_HUMAN,A,1.0265412794309237,nonlinear fitting
P14618_97,P14618,97,PKM,KPYM_HUMAN,B,0.7277164719841313,nonlinear fitting
P14618_97,P14618,97,PKM,KPYM_HUMAN,Kd,0.23211355608889225,nonlinear fitting
P14618_97,P14618,97,PKM,KPYM_HUMAN,RSS,0.026337273581785236,nonlinear fitting
P14625_122,P14625,122,HSP90B1,ENPL_HUMAN,A,1.0338569442544894,nonlinear fitting
P14625_122,P14625,122,HSP90B1,ENPL_HUMAN,B,0.6244925979647394,nonlinear fitting
P14625_122,P14625,122,HSP90B1,ENPL_HUMAN,Kd,0.06297202415908776,nonlinear fitting
P14625_122,P14625,122,HSP90B1,ENPL_HUMAN,RSS,0.02477260337723448,nonlinear fitting
P14625_147,P14625,147,HSP90B1,ENPL_HUMAN,A,0.9999795102613289,nonlinear fitting
P14625_147,P14625,147,HSP90B1,ENPL_HUMAN,B,0.9638136700841299,nonlinear fitting
P14625_147,P14625,147,HSP90B1,ENPL_HUMAN,Kd,0.8801153152045798,nonlinear fitting
P14625_147,P14625,147,HSP90B1,ENPL_HUMAN,RSS,0.004972265915431916,nonlinear fitting
P14625_224,P14625,224,HSP90B1,ENPL_HUMAN,A,1.0261539764238485,nonlinear fitting
P14625_224,P14625,224,HSP90B1,ENPL_HUMAN,B,0.8177243100045597,nonlinear fitting
P14625_224,P14625,224,HSP90B1,ENPL_HUMAN,Kd,0.18248762615117253,nonlinear fitting
P14625_224,P14625,224,HSP90B1,ENPL_HUMAN,RSS,0.015391481738742052,nonlinear fitting
P14625_253,P14625,253,HSP90B1,ENPL_HUMAN,A,0.9893014496675308,nonlinear fitting
P14625_253,P14625,253,HSP90B1,ENPL_HUMAN,B,0.2636915161546674,nonlinear fitting
P14625_253,P14625,253,HSP90B1,ENPL_HUMAN,Kd,0.02181091803260937,nonlinear fitting
P14625_253,P14625,253,HSP90B1,ENPL_HUMAN,RSS,0.0036961524963321363,nonlinear fitting
P14625_385,P14625,385,HSP90B1,ENPL_HUMAN,A,1.01637959099832,nonlinear fitting
P14625_385,P14625,385,HSP90B1,ENPL_HUMAN,B,0.9119192915425748,nonlinear fitting
P14625_385,P14625,385,HSP90B1,ENPL_HUMAN,Kd,0.3299756555452442,nonlinear fitting
P14625_385,P14625,385,HSP90B1,ENPL_HUMAN,RSS,0.04724955799365744,nonlinear fitting
P14625_538,P14625,538,HSP90B1,ENPL_HUMAN,A,1.0009204451591243,nonlinear fitting
P14625_538,P14625,538,HSP90B1,ENPL_HUMAN,B,0.8611848427820337,nonlinear fitting
P14625_538,P14625,538,HSP90B1,ENPL_HUMAN,Kd,0.29367736471015615,nonlinear fitting
P14625_538,P14625,538,HSP90B1,ENPL_HUMAN,RSS,8.491134411207576e-4,nonlinear fitting
P14625_60,P14625,60,HSP90B1,ENPL_HUMAN,A,0.9933441556300272,nonlinear fitting
P14625_60,P14625,60,HSP90B1,ENPL_HUMAN,B,0.641408246888813,nonlinear fitting
P14625_60,P14625,60,HSP90B1,ENPL_HUMAN,Kd,0.3674965203278692,nonlinear fitting
P14625_60,P14625,60,HSP90B1,ENPL_HUMAN,RSS,0.03810301814953708,nonlinear fitting
P14625_614,P14625,614,HSP90B1,ENPL_HUMAN,A,1.008960637082546,nonlinear fitting
P14625_614,P14625,614,HSP90B1,ENPL_HUMAN,B,0.7223910353011295,nonlinear fitting
P14625_614,P14625,614,HSP90B1,ENPL_HUMAN,Kd,0.37471144738507667,nonlinear fitting
P14625_614,P14625,614,HSP90B1,ENPL_HUMAN,RSS,0.012904931803663538,nonlinear fitting
P14625_747,P14625,747,HSP90B1,ENPL_HUMAN,A,0.9743695732570054,nonlinear fitting
P14625_747,P14625,747,HSP90B1,ENPL_HUMAN,B,0.6088335881945877,nonlinear fitting
P14625_747,P14625,747,HSP90B1,ENPL_HUMAN,Kd,0.08553242136350107,nonlinear fitting
P14625_747,P14625,747,HSP90B1,ENPL_HUMAN,RSS,0.025615399375197197,nonlinear fitting
P14625_76,P14625,76,HSP90B1,ENPL_HUMAN,A,1.001826319722525,nonlinear fitting
P14625_76,P14625,76,HSP90B1,ENPL_HUMAN,B,0.8971538110304668,nonlinear fitting
P14625_76,P14625,76,HSP90B1,ENPL_HUMAN,Kd,0.18007997169890644,nonlinear fitting
P14625_76,P14625,76,HSP90B1,ENPL_HUMAN,RSS,1.1041305281963643e-4,nonlinear fitting
P14625_88,P14625,88,HSP90B1,ENPL_HUMAN,A,1.0021447651422062,nonlinear fitting
P14625_88,P14625,88,HSP90B1,ENPL_HUMAN,B,0.7569090015439254,nonlinear fitting
P14625_88,P14625,88,HSP90B1,ENPL_HUMAN,Kd,0.6276935975323452,nonlinear fitting
P14625_88,P14625,88,HSP90B1,ENPL_HUMAN,RSS,0.019177876097048793,nonlinear fitting
P14635_153,P14635,153,CCNB1,CCNB1_HUMAN,A,1.022162337781582,nonlinear fitting
P14635_153,P14635,153,CCNB1,CCNB1_HUMAN,B,0.27190324793678344,nonlinear fitting
P14635_153,P14635,153,CCNB1,CCNB1_HUMAN,Kd,0.2596886991567837,nonlinear fitting
P14635_153,P14635,153,CCNB1,CCNB1_HUMAN,RSS,0.018568775779491013,nonlinear fitting
P14635_155,P14635,155,CCNB1,CCNB1_HUMAN,A,1.0061325650844726,nonlinear fitting
P14635_155,P14635,155,CCNB1,CCNB1_HUMAN,B,0.3075154812326235,nonlinear fitting
P14635_155,P14635,155,CCNB1,CCNB1_HUMAN,Kd,0.25062247041375857,nonlinear fitting
P14635_155,P14635,155,CCNB1,CCNB1_HUMAN,RSS,0.002199135888481806,nonlinear fitting
P14735_534,P14735,534,IDE,IDE_HUMAN,A,1.021114869133841,nonlinear fitting
P14735_534,P14735,534,IDE,IDE_HUMAN,B,0.5950069633896906,nonlinear fitting
P14735_534,P14735,534,IDE,IDE_HUMAN,Kd,0.21527673378673196,nonlinear fitting
P14735_534,P14735,534,IDE,IDE_HUMAN,RSS,0.023694871360855678,nonlinear fitting
P14854_29,P14854,29,COX6B1,CX6B1_HUMAN,A,1.0082171986787012,nonlinear fitting
P14854_29,P14854,29,COX6B1,CX6B1_HUMAN,B,0.6370032482624604,nonlinear fitting
P14854_29,P14854,29,COX6B1,CX6B1_HUMAN,Kd,0.07617699658003751,nonlinear fitting
P14854_29,P14854,29,COX6B1,CX6B1_HUMAN,RSS,0.0019157644596492643,nonlinear fitting
P14859_258,P14859,258,POU2F1,PO2F1_HUMAN,A,1.0139185162087494,nonlinear fitting
P14859_258,P14859,258,POU2F1,PO2F1_HUMAN,B,0.8535385813003361,nonlinear fitting
P14859_258,P14859,258,POU2F1,PO2F1_HUMAN,Kd,0.16966148776603718,nonlinear fitting
P14859_258,P14859,258,POU2F1,PO2F1_HUMAN,RSS,0.010980622889888696,nonlinear fitting
P14866_249,P14866,249,HNRNPL,HNRPL_HUMAN,A,1.0293417478587683,nonlinear fitting
P14866_249,P14866,249,HNRNPL,HNRPL_HUMAN,B,0.7966490203861333,nonlinear fitting
P14866_249,P14866,249,HNRNPL,HNRPL_HUMAN,Kd,0.03727209922885291,nonlinear fitting
P14866_249,P14866,249,HNRNPL,HNRPL_HUMAN,RSS,0.022470958356762237,nonlinear fitting
P14866_275,P14866,275,HNRNPL,HNRPL_HUMAN,A,1.030937903485647,nonlinear fitting
P14866_275,P14866,275,HNRNPL,HNRPL_HUMAN,B,0.40701009418970324,nonlinear fitting
P14866_275,P14866,275,HNRNPL,HNRPL_HUMAN,Kd,0.16368391298067633,nonlinear fitting
P14866_275,P14866,275,HNRNPL,HNRPL_HUMAN,RSS,0.02103572640971489,nonlinear fitting
P14866_33,P14866,33,HNRNPL,HNRPL_HUMAN,A,1.028737744510553,nonlinear fitting
P14866_33,P14866,33,HNRNPL,HNRPL_HUMAN,B,0.6169908821952254,nonlinear fitting
P14866_33,P14866,33,HNRNPL,HNRPL_HUMAN,Kd,0.12905002479088576,nonlinear fitting
P14866_33,P14866,33,HNRNPL,HNRPL_HUMAN,RSS,0.029630679355298704,nonlinear fitting
P14866_386,P14866,386,HNRNPL,HNRPL_HUMAN,A,0.9997533767930509,nonlinear fitting
P14866_386,P14866,386,HNRNPL,HNRPL_HUMAN,B,0.7136864514400733,nonlinear fitting
P14866_386,P14866,386,HNRNPL,HNRPL_HUMAN,Kd,0.16554283243244552,nonlinear fitting
P14866_386,P14866,386,HNRNPL,HNRPL_HUMAN,RSS,0.007856990955760482,nonlinear fitting
P14866_441,P14866,441,HNRNPL,HNRPL_HUMAN,A,1.028206897441147,nonlinear fitting
P14866_441,P14866,441,HNRNPL,HNRPL_HUMAN,B,0.7160162668464594,nonlinear fitting
P14866_441,P14866,441,HNRNPL,HNRPL_HUMAN,Kd,0.16245177580389253,nonlinear fitting
P14866_441,P14866,441,HNRNPL,HNRPL_HUMAN,RSS,0.03938909039824207,nonlinear fitting
P14868_33,P14868,33,DARS1,SYDC_HUMAN,A,1.004430828987114,nonlinear fitting
P14868_33,P14868,33,DARS1,SYDC_HUMAN,B,0.8955069599972861,nonlinear fitting
P14868_33,P14868,33,DARS1,SYDC_HUMAN,Kd,0.373167839314128,nonlinear fitting
P14868_33,P14868,33,DARS1,SYDC_HUMAN,RSS,0.006172141962493314,nonlinear fitting
P14927_34,P14927,34,UQCRB,QCR7_HUMAN,A,1.0352002939180702,nonlinear fitting
P14927_34,P14927,34,UQCRB,QCR7_HUMAN,B,0.5238320050964865,nonlinear fitting
P14927_34,P14927,34,UQCRB,QCR7_HUMAN,Kd,0.1251764807354296,nonlinear fitting
P14927_34,P14927,34,UQCRB,QCR7_HUMAN,RSS,0.014604438296245166,nonlinear fitting
P14927_65,P14927,65,UQCRB,QCR7_HUMAN,A,0.9830622609490697,nonlinear fitting
P14927_65,P14927,65,UQCRB,QCR7_HUMAN,B,0.6427377555536256,nonlinear fitting
P14927_65,P14927,65,UQCRB,QCR7_HUMAN,Kd,0.28233724446146546,nonlinear fitting
P14927_65,P14927,65,UQCRB,QCR7_HUMAN,RSS,0.024117092361208792,nonlinear fitting
P15104_311,P15104,311,GLUL,GLNA_HUMAN,A,0.9904908795166304,nonlinear fitting
P15104_311,P15104,311,GLUL,GLNA_HUMAN,B,0.5411075493941456,nonlinear fitting
P15104_311,P15104,311,GLUL,GLNA_HUMAN,Kd,0.23045830568203904,nonlinear fitting
P15104_311,P15104,311,GLUL,GLNA_HUMAN,RSS,0.0030826820659518163,nonlinear fitting
P15104_70,P15104,70,GLUL,GLNA_HUMAN,A,0.9957737071790452,nonlinear fitting
P15104_70,P15104,70,GLUL,GLNA_HUMAN,B,0.9178313150190731,nonlinear fitting
P15104_70,P15104,70,GLUL,GLNA_HUMAN,Kd,0.17361603420334126,nonlinear fitting
P15104_70,P15104,70,GLUL,GLNA_HUMAN,RSS,0.00588077249472257,nonlinear fitting
P15151_79,P15151,79,PVR,PVR_HUMAN,A,0.9826097696599976,nonlinear fitting
P15151_79,P15151,79,PVR,PVR_HUMAN,B,0.5467912773027329,nonlinear fitting
P15151_79,P15151,79,PVR,PVR_HUMAN,Kd,0.15121304491526807,nonlinear fitting
P15151_79,P15151,79,PVR,PVR_HUMAN,RSS,0.003234953294704399,nonlinear fitting
P15170_62,P15170,62,GSPT1,ERF3A_HUMAN,A,1.0050621145859224,nonlinear fitting
P15170_62,P15170,62,GSPT1,ERF3A_HUMAN,B,0.8225467335227289,nonlinear fitting
P15170_62,P15170,62,GSPT1,ERF3A_HUMAN,Kd,0.16733500280633873,nonlinear fitting
P15170_62,P15170,62,GSPT1,ERF3A_HUMAN,RSS,0.001858746013071174,nonlinear fitting
P15311_185,P15311,185,EZR,EZRI_HUMAN,A,1.010093872709446,nonlinear fitting
P15311_185,P15311,185,EZR,EZRI_HUMAN,B,0.9220730829050873,nonlinear fitting
P15311_185,P15311,185,EZR,EZRI_HUMAN,Kd,0.22869062197280446,nonlinear fitting
P15311_185,P15311,185,EZR,EZRI_HUMAN,RSS,0.031975388133256136,nonlinear fitting
P15311_349,P15311,349,EZR,EZRI_HUMAN,A,1.0063951202927213,nonlinear fitting
P15311_349,P15311,349,EZR,EZRI_HUMAN,B,0.7407920161716495,nonlinear fitting
P15311_349,P15311,349,EZR,EZRI_HUMAN,Kd,0.16753270103635762,nonlinear fitting
P15311_349,P15311,349,EZR,EZRI_HUMAN,RSS,0.0016693237954030526,nonlinear fitting
P15311_41,P15311,41,EZR,EZRI_HUMAN,A,1.0150243275473887,nonlinear fitting
P15311_41,P15311,41,EZR,EZRI_HUMAN,B,0.9172578248516225,nonlinear fitting
P15311_41,P15311,41,EZR,EZRI_HUMAN,Kd,0.17514296032263962,nonlinear fitting
P15311_41,P15311,41,EZR,EZRI_HUMAN,RSS,0.009977638480755335,nonlinear fitting
P15374_10,P15374,10,UCHL3,UCHL3_HUMAN,A,0.9816045228848181,nonlinear fitting
P15374_10,P15374,10,UCHL3,UCHL3_HUMAN,B,0.5763555918071722,nonlinear fitting
P15374_10,P15374,10,UCHL3,UCHL3_HUMAN,Kd,0.04353720030239065,nonlinear fitting
P15374_10,P15374,10,UCHL3,UCHL3_HUMAN,RSS,0.0037647197424703835,nonlinear fitting
P15374_170,P15374,170,UCHL3,UCHL3_HUMAN,A,0.9938354887599252,nonlinear fitting
P15374_170,P15374,170,UCHL3,UCHL3_HUMAN,B,0.5364310762403769,nonlinear fitting
P15374_170,P15374,170,UCHL3,UCHL3_HUMAN,Kd,0.07148777061468649,nonlinear fitting
P15374_170,P15374,170,UCHL3,UCHL3_HUMAN,RSS,0.005945007446762773,nonlinear fitting
P15374_173,P15374,173,UCHL3,UCHL3_HUMAN,A,0.9999952174677055,nonlinear fitting
P15374_173,P15374,173,UCHL3,UCHL3_HUMAN,B,0.9009059563448166,nonlinear fitting
P15374_173,P15374,173,UCHL3,UCHL3_HUMAN,Kd,1.4192687543873252,nonlinear fitting
P15374_173,P15374,173,UCHL3,UCHL3_HUMAN,RSS,0.03057998052178258,nonlinear fitting
P15531_57,P15531,57,NME1,NDKA_HUMAN,A,1.0161063277994093,nonlinear fitting
P15531_57,P15531,57,NME1,NDKA_HUMAN,B,0.7187975979118859,nonlinear fitting
P15531_57,P15531,57,NME1,NDKA_HUMAN,Kd,0.18471848826338735,nonlinear fitting
P15531_57,P15531,57,NME1,NDKA_HUMAN,RSS,0.025695216691259,nonlinear fitting
P15735_2,P15735,2,PHKG2,PHKG2_HUMAN,A,1.0439906439755124,nonlinear fitting
P15735_2,P15735,2,PHKG2,PHKG2_HUMAN,B,1.330172050168734,nonlinear fitting
P15735_2,P15735,2,PHKG2,PHKG2_HUMAN,Kd,-0.026153171307910606,nonlinear fitting
P15735_2,P15735,2,PHKG2,PHKG2_HUMAN,RSS,0.010896174485438049,nonlinear fitting
P15924_2131,P15924,2131,DSP,DESP_HUMAN,A,1.0080773255980207,nonlinear fitting
P15924_2131,P15924,2131,DSP,DESP_HUMAN,B,0.7306760213425361,nonlinear fitting
P15924_2131,P15924,2131,DSP,DESP_HUMAN,Kd,0.1723740521129135,nonlinear fitting
P15924_2131,P15924,2131,DSP,DESP_HUMAN,RSS,0.009288198357581535,nonlinear fitting
P15924_2232,P15924,2232,DSP,DESP_HUMAN,A,1.0158945130558952,nonlinear fitting
P15924_2232,P15924,2232,DSP,DESP_HUMAN,B,0.7711516258746474,nonlinear fitting
P15924_2232,P15924,2232,DSP,DESP_HUMAN,Kd,0.07601802417364907,nonlinear fitting
P15924_2232,P15924,2232,DSP,DESP_HUMAN,RSS,0.00361220404554982,nonlinear fitting
P15924_642,P15924,642,DSP,DESP_HUMAN,A,0.9437010905416745,nonlinear fitting
P15924_642,P15924,642,DSP,DESP_HUMAN,B,-0.049357504547733404,nonlinear fitting
P15924_642,P15924,642,DSP,DESP_HUMAN,Kd,0.028357009011626588,nonlinear fitting
P15924_642,P15924,642,DSP,DESP_HUMAN,RSS,0.025955139467040166,nonlinear fitting
P15927_103,P15927,103,RPA2,RFA2_HUMAN,A,0.9873663004167357,nonlinear fitting
P15927_103,P15927,103,RPA2,RFA2_HUMAN,B,0.49308341669982897,nonlinear fitting
P15927_103,P15927,103,RPA2,RFA2_HUMAN,Kd,0.09632356069185591,nonlinear fitting
P15927_103,P15927,103,RPA2,RFA2_HUMAN,RSS,0.004862281850307903,nonlinear fitting
P15954_17,P15954,17,COX7C,COX7C_HUMAN,A,1.0008657324653296,nonlinear fitting
P15954_17,P15954,17,COX7C,COX7C_HUMAN,B,0.851151671900471,nonlinear fitting
P15954_17,P15954,17,COX7C,COX7C_HUMAN,Kd,0.6778168457355084,nonlinear fitting
P15954_17,P15954,17,COX7C,COX7C_HUMAN,RSS,0.006566519976594889,nonlinear fitting
P16152_173,P16152,173,CBR1,CBR1_HUMAN,A,1.0106222318751767,nonlinear fitting
P16152_173,P16152,173,CBR1,CBR1_HUMAN,B,0.3498512820120459,nonlinear fitting
P16152_173,P16152,173,CBR1,CBR1_HUMAN,Kd,0.13524918533898125,nonlinear fitting
P16152_173,P16152,173,CBR1,CBR1_HUMAN,RSS,0.035364234284913615,nonlinear fitting
P16152_28,P16152,28,CBR1,CBR1_HUMAN,A,1.0013987193930003,nonlinear fitting
P16152_28,P16152,28,CBR1,CBR1_HUMAN,B,0.9520185225595197,nonlinear fitting
P16152_28,P16152,28,CBR1,CBR1_HUMAN,Kd,0.4547526937214471,nonlinear fitting
P16152_28,P16152,28,CBR1,CBR1_HUMAN,RSS,0.011658623768241626,nonlinear fitting
P16278_330,P16278,330,GLB1,BGAL_HUMAN,A,0.9404376777107808,nonlinear fitting
P16278_330,P16278,330,GLB1,BGAL_HUMAN,B,-0.07542577107134073,nonlinear fitting
P16278_330,P16278,330,GLB1,BGAL_HUMAN,Kd,0.014246189297418348,nonlinear fitting
P16278_330,P16278,330,GLB1,BGAL_HUMAN,RSS,0.020644054007422342,nonlinear fitting
P16383_309,P16383,309,GCFC2,GCFC2_HUMAN,A,1.0055865194166462,nonlinear fitting
P16383_309,P16383,309,GCFC2,GCFC2_HUMAN,B,0.6877622130379567,nonlinear fitting
P16383_309,P16383,309,GCFC2,GCFC2_HUMAN,Kd,0.07151428090268183,nonlinear fitting
P16383_309,P16383,309,GCFC2,GCFC2_HUMAN,RSS,9.251773192306148e-4,nonlinear fitting
P16403_3,P16403,3,H1-2,H12_HUMAN,A,0.9461295778941176,nonlinear fitting
P16403_3,P16403,3,H1-2,H12_HUMAN,B,0.3586106461647822,nonlinear fitting
P16403_3,P16403,3,H1-2,H12_HUMAN,Kd,0.029042414108333813,nonlinear fitting
P16403_3,P16403,3,H1-2,H12_HUMAN,RSS,0.017844081432094358,nonlinear fitting
P16403_6,P16403,6,H1-2,H12_HUMAN,A,1.0237853204808496,nonlinear fitting
P16403_6,P16403,6,H1-2,H12_HUMAN,B,0.7698366655423633,nonlinear fitting
P16403_6,P16403,6,H1-2,H12_HUMAN,Kd,0.12995750743752535,nonlinear fitting
P16403_6,P16403,6,H1-2,H12_HUMAN,RSS,0.021717822533771906,nonlinear fitting
P16435_350,P16435,350,POR,NCPR_HUMAN,A,1.053488682857666,nonlinear fitting
P16435_350,P16435,350,POR,NCPR_HUMAN,B,0.6075227593441966,nonlinear fitting
P16435_350,P16435,350,POR,NCPR_HUMAN,Kd,0.05614757791154843,nonlinear fitting
P16435_350,P16435,350,POR,NCPR_HUMAN,RSS,0.028324763544604153,nonlinear fitting
P16615_579,P16615,579,ATP2A2,AT2A2_HUMAN,A,1.029585595403452,nonlinear fitting
P16615_579,P16615,579,ATP2A2,AT2A2_HUMAN,B,0.845732893993082,nonlinear fitting
P16615_579,P16615,579,ATP2A2,AT2A2_HUMAN,Kd,0.22395433769523518,nonlinear fitting
P16615_579,P16615,579,ATP2A2,AT2A2_HUMAN,RSS,0.023547957728577346,nonlinear fitting
P16949_138,P16949,138,STMN1,STMN1_HUMAN,A,1.0227650065953555,nonlinear fitting
P16949_138,P16949,138,STMN1,STMN1_HUMAN,B,0.7759465119976865,nonlinear fitting
P16949_138,P16949,138,STMN1,STMN1_HUMAN,Kd,0.19105317769962737,nonlinear fitting
P16949_138,P16949,138,STMN1,STMN1_HUMAN,RSS,0.023918759209776017,nonlinear fitting
P16949_19,P16949,19,STMN1,STMN1_HUMAN,A,1.000143646863972,nonlinear fitting
P16949_19,P16949,19,STMN1,STMN1_HUMAN,B,0.7198526888649821,nonlinear fitting
P16949_19,P16949,19,STMN1,STMN1_HUMAN,Kd,0.09620514675611024,nonlinear fitting
P16949_19,P16949,19,STMN1,STMN1_HUMAN,RSS,0.0024422023511715117,nonlinear fitting
P16949_30,P16949,30,STMN1,STMN1_HUMAN,A,1.00855178626067,nonlinear fitting
P16949_30,P16949,30,STMN1,STMN1_HUMAN,B,0.7741388953206552,nonlinear fitting
P16949_30,P16949,30,STMN1,STMN1_HUMAN,Kd,0.07122832485213236,nonlinear fitting
P16949_30,P16949,30,STMN1,STMN1_HUMAN,RSS,0.04939858972512879,nonlinear fitting
P16949_82,P16949,82,STMN1,STMN1_HUMAN,A,1.0443643764073574,nonlinear fitting
P16949_82,P16949,82,STMN1,STMN1_HUMAN,B,0.4212241561325908,nonlinear fitting
P16949_82,P16949,82,STMN1,STMN1_HUMAN,Kd,0.11455129471239046,nonlinear fitting
P16949_82,P16949,82,STMN1,STMN1_HUMAN,RSS,0.03868982546971262,nonlinear fitting
P16949_86,P16949,86,STMN1,STMN1_HUMAN,A,0.9853950891858044,nonlinear fitting
P16949_86,P16949,86,STMN1,STMN1_HUMAN,B,0.6396978565630924,nonlinear fitting
P16949_86,P16949,86,STMN1,STMN1_HUMAN,Kd,0.10048953551319352,nonlinear fitting
P16949_86,P16949,86,STMN1,STMN1_HUMAN,RSS,0.002441998450870458,nonlinear fitting
P16989_72,P16989,72,YBX3,YBOX3_HUMAN,A,0.999867888942998,nonlinear fitting
P16989_72,P16989,72,YBX3,YBOX3_HUMAN,B,0.7254468988459775,nonlinear fitting
P16989_72,P16989,72,YBX3,YBOX3_HUMAN,Kd,0.15557977292965755,nonlinear fitting
P16989_72,P16989,72,YBX3,YBOX3_HUMAN,RSS,8.064093529143015e-4,nonlinear fitting
P16989_75,P16989,75,YBX3,YBOX3_HUMAN,A,1.002224602736743,nonlinear fitting
P16989_75,P16989,75,YBX3,YBOX3_HUMAN,B,0.3131911120575897,nonlinear fitting
P16989_75,P16989,75,YBX3,YBOX3_HUMAN,Kd,0.08428528324675955,nonlinear fitting
P16989_75,P16989,75,YBX3,YBOX3_HUMAN,RSS,0.002805532533024802,nonlinear fitting
P17028_128,P17028,128,ZNF24,ZNF24_HUMAN,A,1.0169694320312959,nonlinear fitting
P17028_128,P17028,128,ZNF24,ZNF24_HUMAN,B,0.9388626437302591,nonlinear fitting
P17028_128,P17028,128,ZNF24,ZNF24_HUMAN,Kd,0.18800494483268232,nonlinear fitting
P17028_128,P17028,128,ZNF24,ZNF24_HUMAN,RSS,0.03524415465805811,nonlinear fitting
P17028_28,P17028,28,ZNF24,ZNF24_HUMAN,A,0.9573725119677668,nonlinear fitting
P17028_28,P17028,28,ZNF24,ZNF24_HUMAN,B,-0.2561650200299035,nonlinear fitting
P17028_28,P17028,28,ZNF24,ZNF24_HUMAN,Kd,0.02786687373705909,nonlinear fitting
P17028_28,P17028,28,ZNF24,ZNF24_HUMAN,RSS,0.013760785038734999,nonlinear fitting
P17029_362,P17029,362,ZKSCAN1,ZKSC1_HUMAN,A,0.9973523060736562,nonlinear fitting
P17029_362,P17029,362,ZKSCAN1,ZKSC1_HUMAN,B,0.6040115062747443,nonlinear fitting
P17029_362,P17029,362,ZKSCAN1,ZKSC1_HUMAN,Kd,0.11648037235782374,nonlinear fitting
P17029_362,P17029,362,ZKSCAN1,ZKSC1_HUMAN,RSS,2.39521405907941e-4,nonlinear fitting
P17066_325,P17066,325,HSPA6,HSP76_HUMAN,A,1.0600090065286836,nonlinear fitting
P17066_325,P17066,325,HSPA6,HSP76_HUMAN,B,0.7305612001224556,nonlinear fitting
P17066_325,P17066,325,HSPA6,HSP76_HUMAN,Kd,0.1342997938953678,nonlinear fitting
P17066_325,P17066,325,HSPA6,HSP76_HUMAN,RSS,0.03579908318569886,nonlinear fitting
P17706_63,P17706,63,PTPN2,PTN2_HUMAN,A,0.9741733137594843,nonlinear fitting
P17706_63,P17706,63,PTPN2,PTN2_HUMAN,B,-0.3997715864965059,nonlinear fitting
P17706_63,P17706,63,PTPN2,PTN2_HUMAN,Kd,0.008332137431651745,nonlinear fitting
P17706_63,P17706,63,PTPN2,PTN2_HUMAN,RSS,0.004873270819604288,nonlinear fitting
P17812_62,P17812,62,CTPS1,PYRG1_HUMAN,A,1.0631702275622503,nonlinear fitting
P17812_62,P17812,62,CTPS1,PYRG1_HUMAN,B,0.8048743835231607,nonlinear fitting
P17812_62,P17812,62,CTPS1,PYRG1_HUMAN,Kd,0.09320918507173015,nonlinear fitting
P17812_62,P17812,62,CTPS1,PYRG1_HUMAN,RSS,0.02565976400346872,nonlinear fitting
P17844_334,P17844,334,DDX5,DDX5_HUMAN,A,0.9971371843445556,nonlinear fitting
P17844_334,P17844,334,DDX5,DDX5_HUMAN,B,0.4815810025450886,nonlinear fitting
P17844_334,P17844,334,DDX5,DDX5_HUMAN,Kd,0.08992871406382058,nonlinear fitting
P17844_334,P17844,334,DDX5,DDX5_HUMAN,RSS,0.004174277298361395,nonlinear fitting
P17844_381,P17844,381,DDX5,DDX5_HUMAN,A,1.004527831488367,nonlinear fitting
P17844_381,P17844,381,DDX5,DDX5_HUMAN,B,0.7837235138416453,nonlinear fitting
P17844_381,P17844,381,DDX5,DDX5_HUMAN,Kd,0.37516092784278937,nonlinear fitting
P17844_381,P17844,381,DDX5,DDX5_HUMAN,RSS,0.010619823064173186,nonlinear fitting
P17844_471,P17844,471,DDX5,DDX5_HUMAN,A,0.9664424425508251,nonlinear fitting
P17844_471,P17844,471,DDX5,DDX5_HUMAN,B,0.7414401866724923,nonlinear fitting
P17844_471,P17844,471,DDX5,DDX5_HUMAN,Kd,0.08328965978680818,nonlinear fitting
